id,url,title,companyName,datePosted,location,salary,workFromHome,Arbetszeit,Softskils,Hardskils,Arbeitsbedingungen,branche,verantwortlichkeiten,sprache,Greed,home_work,textSnippet
13050908,https://www.stepstone.de/jobs--Personalsachbearbeiter-HR-Assistant-m-w-d-in-Berlin-Berlin-Tattersall-Lorenz-Immobilienmanagement-GmbH--13050908-inline.html?rltr=34_9_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter / HR Assistant (m/w/d) in Berlin,Tattersall Lorenz Immobilienmanagement GmbH,2025-09-24,Berlin,,2,"['Vollzeit', 'Teilzeit']",[],[],[],['Immobilien'],[],[],[],['Home Work'],"Tattersall Lorenz Immobilienmanagement GmbH * Berlin * Feste Anstellung * Homeoffice möglich, Teilzeit, Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Wir sind ein expandierendes Immobilienunternehmen und seit über 20 Jahren der besondere Dienstleister im Property Management. Derzeit betreuen wir durch unsere acht Niederlassungen mit mehr als 260 Mitarbeiterinnen und Mitarbeitern über 520 Immobilien mit einer Gesamtfläche von ca. 4,5 Mio. Quadratmetern. Um unseren Wachstumskurs kontinuierlich fortzusetzen, erweitern wir unsere Teams. Wir sind Teamplayer mit Persönlichkeit - Das Miteinander ist entscheidend für den Erfolg. Echter Teamspirit ist aber noch viel mehr: Indem wir jeden einzelnen Menschen wertschätzen, entsteht eine positive Atmosphäre für alle, die zusammenschweißt, motiviert und guttut."
13047839,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Hamburg-DBK-Gebaeudemanagement-GmbH--13047839-inline.html?rltr=35_10_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter (m/w/d),DBK Gebäudemanagement GmbH,2025-09-23,Hamburg,,2,[],[],[],[],[],['Personalwesen'],[],[],['Home Work'],"Zur Unterstützung unseres Teams in der Schleidenstraße suchen wir Sie als <strong>Personalsachbearbeiter</strong> (m/w/d). * Eine erfolgreich abgeschlossene kaufmännische Ausbildung im Personalwesen, idealerweise mit Weiterbildung zum <strong>Personalfachkaufmann/</strong> zur <strong>Personalfachkauffrau</strong> oder eine vergleichbare Qualifikation"
13032661,https://www.stepstone.de/jobs--Personalsachbearbeiter-in-m-w-d-Achim-Jacobi-Klimasch-Sachverstaendige--13032661-inline.html?rltr=36_11_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter/in (m/w/d),Jacobi + Klimasch Sachverständige,2025-09-19,Achim,,0,[],[],[],[],[],['Personalwesen'],[],[],['Ofice Work'],Zur Unterstützung im Bereich Personalmanagement suchen wir zum 01.02.2026 eine/n <strong>Personalsachbearbeiter</strong>/in (m/w/d) eine Weiterbildung im Personalwesen (z. B. <strong>Personalkaufmann</strong>/-frau) oder eine vergleichbare Qualifikation
13046028,https://www.stepstone.de/jobs--Personalsachbearbeiter-Lohnbuchhaltung-m-w-d-Engelsberg-ABEL-Gruppe--13046028-inline.html?rltr=37_12_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter Lohnbuchhaltung (m/w/d),ABEL Gruppe,2025-09-23,Engelsberg,,0,[],[],[],[],[],[],[],[],['Ofice Work'],"Idealerweise Weiterbildung als Lohnbuchhalter:in, Fachassistent:in Lohn und Gehalt oder <strong>Personalfachkaufmann</strong>/-frau"
12964331,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Dortmund-Hugo-Miebach-GmbH--12964331-inline.html?rltr=38_13_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiter (m/w/d),Hugo Miebach GmbH,2025-09-23,Dortmund,,0,['Vollzeit'],[],[],[],"['Maschinenbau', 'Anlagenbau', 'Bau', 'Elektro', 'Chemie', 'Energieversorgung']",['Abwicklung'],[],[],['Ofice Work'],"Hugo Miebach GmbH * Dortmund * Feste Anstellung * Vollzeit - Die Unternehmen der Miebach-Gruppe sind mit über 650 Mitarbeitern auf den Gebieten Elektrotechnik, Anlagenbau, Baustofferzeugung, Umwelttechnik und Maschinenbau tätig. Die Hugo Miebach GmbH hat zwei Geschäftsbereiche: Der Bereich „Schweißmaschinen“ entwickelt Spezialmaschinen und ist weltweit ein anerkannter Partner der Stahlindustrie. Der Bereich „Reparatur von elektrischen Maschinen“ überholt, modernisiert und repariert elektrische Motoren und Transformatoren für verschiedene Branchen wie Energieversorgung, Stahl, Chemie, Zement und Automobil. Mit unserer selbstständigen Schwestergesellschaft Miebach Schaltanlagen & Montagen GmbH & Co. KG sind wir im Bereich der Elektrotechnik tätig. * Erfassung und Pflege der abrechnungsrelevanten Daten von Eintritt bis Austritt * termingerechte Abwicklung der Entgeltabre"
13052222,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Aachen-Berlin-Bielefeld-Bremen-Dortmund-Duesseldorf-Essen-Hamburg-Hannover-Koeln-Muenster-Amadeus-Fire-AG--13052222-inline.html?rltr=39_14_25_seorl_m_1_0_0_0_0_0,Personalsachbearbeiter (m/w/d),Amadeus Fire AG,2025-09-24,"Aachen, Berlin, Bielefeld, Bremen, Dortmund, Düsseldorf, Essen, Hamburg, Hannover, Köln, Münster",,2,[],[],[],['Festanstellung'],[],[],[],[],['Home Work'],"Unser Mandant, ein etabliertes Unternehmen im Dienstleistungssektor, sucht einen versierten <strong>Personalsachbearbeiter</strong> (m/w/d) in Festanstellung zur Unterstützung des Teams. Bewerben Sie sich jetzt als <strong>Personalsachbearbeiter</strong> (m/w/d)."
13044234,https://www.stepstone.de/jobs--Personalsachbearbeiterin-m-w-d-Berlin-tandem-BTL-gGmbH--13044234-inline.html?rltr=40_15_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiter*in (m/w/d),tandem BTL gGmbH,2025-09-23,Berlin,,0,"['Vollzeit', 'Teilzeit']",[],[],[],[],"['Arbeitsverträge', 'Gehaltsabrechnung']",[],[],['Ofice Work'],"tandem BTL gGmbH * Berlin * Feste Anstellung * Teilzeit, Vollzeit - Sei einer der ersten Bewerber - Werde Teil unseres Personalteams, wo Professionalität auf Herzlichkeit trifft! Die Stelle ist ab sofort, in unserer Geschäftsstelle in Schöneberg, zu besetzen. Du denkst mit, bringst dich offen und überzeugend ein und behältst dabei stets das Wesentliche im Blick? Du hast bereits erste Erfahrung im Personalbereich gesammelt und möchtest dich langfristig sowohl fachlich als auch persönlich weiterentwickeln? Dann bist du bei uns genau richtig! Wir freuen uns auf deine Bewerbung! * Unterstützen in allen personalrelevanten Themen, vom Eintritt bis zum Austritt * Mitarbeit bei der Lohn- und Gehaltsabrechnung inkl. aller Vor- und Nacharbeiten * Erstellen von Arbeitsverträgen, Bescheinigungen und weiteren Personaldokumenten * Schrittweise Übernahme zusätzlicher Verantwortung i"
12969215,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Teilzeit-Rheine-DACHSER-SE--12969215-inline.html?rltr=41_16_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiter (m/w/d) Teilzeit,DACHSER SE,2025-09-19,Rheine,,0,['Teilzeit'],[],[],[],['Logistik'],"['Arbeitsverträge', 'Koordination']",[],[],['Ofice Work'],"DACHSER SE * Rheine * Feste Anstellung * Teilzeit „Logistics is People Business"" - dieser Leitsatz macht deutlich, dass die Mitarbeitenden für DACHSER der Schlüsselfaktor für den Unternehmenserfolg sind. Gemeinsam verfolgen wir die Mission, die weltweit intelligenteste Kombination und Integration logistischer Netzkompetenzen zu schaffen und so die Logistikbilanz unserer Kunden zu optimieren. Gestalten Sie mit uns die Logistik von morgen. Aufgaben * Allgemeine Korrespondenz und administrative Unterstützung des und des HR Teams * Unterstützung bei der Pflege und Verwaltung der Personalakten * Selbständige Erstellung von Dokumenten (z.B. Arbeitsverträge, Bescheinigungen, Änderungsvereinbarungen) * Digitale Verwaltung der HR-Dokumente * Terminorganisation und -koordination für Vorstellungsgespräche, Schulungen und Meetings * Pflege von HR-Daten in internen Systemen und To"
13044828,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Frankfurt-am-Main-WISAG-Gebaeudetechnik-Hessen-Mitte-GmbH-Co-KG--13044828-inline.html?rltr=42_17_25_seorl_m_1_0_0_0_1_0,Personalsachbearbeiter (m/w/d),WISAG Gebäudetechnik Hessen Mitte GmbH & Co. KG,2025-09-23,Frankfurt am Main,,0,[],[],[],[],[],[],[],[],['Ofice Work'],"Abgeschlossene kaufmännische Ausbildung, wünschenswert mit Weiterbildung im Bereich Personal, z. B. zum <strong>Personalfachkaufmann</strong>/zur <strong>Personalfachkauffrau</strong> oder abgeschlossenes Studium mit Schwerpunkt Personal"
12707853,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Vollzeit-oder-Teilzeit-Ladenburg-SAINT-GOBAIN-ISOVER-G-H-AG--12707853-inline.html?rltr=43_18_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiter (m/w/d) (Vollzeit oder Teilzeit),SAINT-GOBAIN ISOVER G+H AG,2025-09-23,Ladenburg,,2,[],[],[],[],[],[],[],[],['Home Work'],"Abgeschlossene kaufmännische Ausbildung, idealerweise mit Weiterbildung im Personalbereich (z. B. <strong>Personalfachkaufmann</strong>/-frau)"
12986825,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Saerbeck-MR-Shop-GmbH--12986825-inline.html?rltr=44_19_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiter (m/w/d),MR-Shop GmbH,2025-09-23,Saerbeck,,2,[],[],[],[],[],[],[],[],['Home Work'],Zur Erweiterung unseres Teams in Saerbeck suchen wir ab sofort einen <strong>Personalsachbearbeiter</strong> (m/w/d) Wir suchen ab sofort einen engagierten <strong>Personalsachbearbeiter</strong> (m/w/d)!
12988006,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Bremerhaven-Deutsche-See-GmbH--12988006-inline.html?rltr=45_20_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiter (m/w/d),Deutsche See GmbH,2025-09-23,Bremerhaven,,0,[],[],[],[],[],[],[],[],['Ofice Work'],Wir suchen zum nächstmöglichen Zeitpunkt für den Standort Bremerhaven einen <strong>Personalsachbearbeiter</strong> (m⁠/⁠w⁠/⁠d)
8825351,https://www.stepstone.de/jobs--Personalsachbearbeiter-in-Vollzeit-oder-Teilzeit-m-w-d-Diedorf-bei-Augsburg-W-P-Management-Consult-GmbH--8825351-inline.html?rltr=46_21_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter in Vollzeit oder Teilzeit (m/w/d),W-P Management Consult GmbH,2025-09-22,Diedorf (bei Augsburg),,0,"['Vollzeit', 'Teilzeit']",[],[],[],[],[],['Deutsch'],[],['Ofice Work'],Die Kühl-Unternehmensgruppe gehört zu den namhaftesten Unternehmen in der europäischen Entsorgungsbranche mit mehreren Standorten in Deutschland und dem europäischen Ausland und sucht zum schnellstmöglichen Eintrittstermin für die Hauptverwaltung in Diedorf (bei Augsburg) eine/n <strong>Personalsachbearbeiter</strong> in Vollzeit oder Teilzeit (m/w/d)
13040841,https://www.stepstone.de/jobs--Personalsachbearbeiter-in-m-w-d-oder-Personalreferent-in-m-w-d-fuer-PR-Agentur-Muenster-Sputnik-GmbH--13040841-inline.html?rltr=47_22_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter:in (m/w/d) oder Personalreferent:in (m/w/d) für PR-Agentur,Sputnik GmbH,2025-09-22,Münster,,2,[],[],[],[],[],[],[],[],['Home Work'],"Wir suchen zu sofort eine:n <strong>Personalsachbearbeiter</strong>:in (m/w/d) oder eine:n Personalreferent:in (m/w/d) für HR-Arbeit mit Herz, Struktur und Weitblick. * Du eine passende Ausbildung (z.B. <strong>Personalfachkaufmann</strong> / Personalmanagement) oder ein passendes Studium (z.B. HR-Management und Wirtschaftspsychologie) hast"
13041183,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Lauf-an-der-Pegnitz-bei-Nuernberg-TADANO-FAUN-GmbH--13041183-inline.html?rltr=48_23_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter (m/w/d),TADANO FAUN GmbH,2025-09-22,Lauf an der Pegnitz (bei Nürnberg),,0,[],[],[],[],[],[],[],[],['Ofice Work'],"Verstärken Sie zum nächstmöglichen Zeitpunkt unser Team als <strong>Personalsachbearbeiter</strong> (m/w/d) – zunächst auf 18 Monate befristet, mit Option auf anschließende Übernahme."
12983819,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Vollzeit-Heidelberg-Winkler-AG--12983819-inline.html?rltr=49_24_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter (m/w/d) (Vollzeit),Winkler AG,2025-09-22,Heidelberg,,0,[],[],[],[],[],[],[],[],['Ofice Work'],<strong>Personalsachbearbeiter</strong> (m/w/d) * Kaufmännische Ausbildung (Personaldienstleistung oder <strong>Personalfachkaufmann/</strong> -frau (m/w/d))
13021430,https://www.stepstone.de/jobs--Personalsachbearbeiterin-m-w-d-Preetz-Lebenshilfewerk-Kreis-Ploen-gGmbH--13021430-inline.html?rltr=50_50_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter*in (m/w/d),Lebenshilfewerk Kreis Plön gGmbH,2025-09-17,Preetz,,0,[],[],[],[],[],[],[],[],['Ofice Work'],"Abgeschlossene Ausbildung als <strong>Personalkaufmann,</strong> <strong>Personalsachbearbeiter</strong> (m/w/d) oder vergleichbare Qualifikation"
13042330,https://www.stepstone.de/jobs--Personalsachbearbeiterin-m-w-d-in-Teilzeit-Doebeln-Metallveredlung-Doebeln-GmbH--13042330-inline.html?rltr=51_1_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiterin (m/w/d) in Teilzeit,Metallveredlung Döbeln GmbH,2025-09-22,Döbeln,,0,[],[],[],[],[],[],[],[],['Ofice Work'],Wir suchen Sie ab sofort als <strong>Personalsachbearbeiterin</strong> (m/w/d)
12984158,https://www.stepstone.de/jobs--Personalsachbearbeiter-Personaladmin-HR-Reports-rexx-m-w-d-Leutenberg-Rameder-Anhaengerkupplungen-und-Autoteile--12984158-inline.html?rltr=52_2_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter - Personaladmin / HR-Reports / rexx (m/w/d),Rameder Anhängerkupplungen und Autoteile,2025-09-22,Leutenberg,,0,['Vollzeit'],[],[],[],"['Transport', 'Elektro']",[],['Deutsch'],[],['Ofice Work'],"Rameder Anhängerkupplungen und Autoteile * Leutenberg * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Über Rameder Anhängerkupplungen & Autoteile GmbH - Wir sind ein mittelständisches Unternehmen, das 1996 gegründet wurde und sich auf den Vertrieb von Anhängerkupplungen, Elektrosätzen für PKW und Transporter spezialisiert hat. Durch gezielte Werbemaßnahmen, exklusive Kundenbetreuung durch unser Callcenter, unsere Help-Line und dem Einsatz von modernen Kommunikationsmöglichkeiten (siehe auch Telekom Erfolgsstory) haben wir in der Vergangenheit ein Umsatzwachstum von jährlich 50-100% erreicht. Seit vielen Jahren im deutschsprachigen Raum vertreten, haben wir uns in den letzten Jahren verstärkt auf das Ausland konzentriert und Ländershops in Frankreich, Tschechien, Schweden, Dänemark, Finnland, Niederlande, Belgien und in der Schweiz "
13039531,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Lippstadt-thyssenkrupp-rothe-erde-Germany-GmbH--13039531-inline.html?rltr=53_3_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiter (m/w/d),thyssenkrupp rothe erde Germany GmbH,2025-09-21,Lippstadt,,0,[],[],['Entgeltabrechnung'],[],[],[],[],[],['Ofice Work'],Im Rahmen der Tätigkeit als <strong>Personalsachbearbeiter</strong> (m/w/d) mit Dienstsitz in Lippstadt sind Sie für die Entgeltabrechnung unserer Werke Dortmund und Lippstadt zuständig.
12950221,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-in-Teilzeit-Dietfurt-an-der-Altmuehl-Perr-Stahlbau-Betriebs-GmbH--12950221-inline.html?rltr=54_4_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter (m/w/d) in Teilzeit,Perr Stahlbau Betriebs GmbH,2025-09-16,Dietfurt an der Altmühl,,0,[],[],[],[],[],[],[],[],['Ofice Work'],Abgeschlossene kaufmännische Ausbildung / <strong>Personalsachbearbeiter</strong> (m⁠/⁠w⁠/⁠d) oder vergleichbare Qualifikation
13014848,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Hamm-WESTFLEISCH-SCE-mbH--13014848-inline.html?rltr=55_5_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiter (m/w/d),WESTFLEISCH SCE mbH,2025-09-15,Hamm,,0,[],[],[],[],[],[],[],[],['Ofice Work'],"Zur Verstärkung unseres Teams in Hamm suchen wir zum nächstmöglichen Zeitpunkt einen <strong>Personalsachbearbeiter</strong> (m/w/d) * Abgeschlossene kaufmännische Ausbildung, idealerweise mit Weiterbildung zum <strong>Personalfachkaufmann</strong> (m/w/d)"
13042098,https://www.stepstone.de/jobs--Personalsachbearbeiterin-all-genders-Schwerpunkt-Studierende-A1-und-EU-Meldungen-Erlangen-Fraunhofer-Institut-fuer-Integrierte-Schaltungen-IIS--13042098-inline.html?rltr=56_6_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiter*in (all genders) – Schwerpunkt Studierende / A1 und EU-Meldungen,Fraunhofer-Institut für Integrierte Schaltungen IIS,2025-09-22,Erlangen,,2,[],[],[],[],[],[],[],[],['Home Work'],"Abgeschlossene kaufmännische Ausbildung, gerne mit qualifizierter Weiterbildung zur / zum geprüften <strong>Personalfachkauffrau</strong> /-mann IHK, oder vergleichbare Qualifikationen."
12979665,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-in-Teilzeit-Essen-Immobilien-Management-Essen-GmbH-IME--12979665-inline.html?rltr=57_7_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiter (m/w/d) in Teilzeit,Immobilien Management Essen GmbH (IME),2025-09-20,Essen,,2,['Teilzeit'],[],[],[],[],['Personalwesen'],[],[],['Home Work'],<strong>Personalsachbearbeiter</strong> (m/w/d) befristet in Teilzeit * Fachliche Qualifikation: Sie verfügen über eine abgeschlossene kaufmännische Ausbildung – z. B. als Kaufmann für Büromanagement oder Industriekaufmann – idealerweise mit einer Weiterbildung im Personalwesen (z. B. geprüfter <strong>Personalfachkaufmann)</strong>
12980379,https://www.stepstone.de/jobs--Personalsachbearbeiterin-w-m-d-Berlin-Bundesamt-fuer-die-Sicherheit-der-nuklearen-Entsorgung-BASE--12980379-inline.html?rltr=58_8_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiterin (w/m/d),Bundesamt für die Sicherheit der nuklearen Entsorgung (BASE),2025-09-20,Berlin,,2,[],[],[],[],[],[],[],[],['Home Work'],Wir suchen eine:n <strong>Personalsachbearbeiterin</strong> (m/w/d)
12978285,https://www.stepstone.de/jobs--Personalsachbearbeiterin-Bad-Oeynhausen-Diakonisches-Werk-im-Kirchenkreis-Vlotho-e-V--12978285-inline.html?rltr=59_9_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter*in,Diakonisches Werk im Kirchenkreis Vlotho e. V.,2025-09-20,Bad Oeynhausen,,0,['Teilzeit'],[],[],[],[],[],[],[],['Ofice Work'],Zum nächstmöglichen Zeitpunkt suchen wir in Teilzeit eine/n <strong>Personalsachbearbeiter</strong>*in
12977672,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Rheine-meinestadt-de--12977672-inline.html?rltr=60_10_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiter (m/w/d),meinestadt.de,2025-09-20,Rheine,,0,['Teilzeit'],[],[],[],['Logistik'],['Arbeitsverträge'],[],[],['Ofice Work'],"meinestadt.de * Rheine * Feste Anstellung * Teilzeit - Sei einer der ersten Bewerber - Arbeitgeber: Dachser SE - Einsatzort: 48431 Rheine „Logistics is People Business“ - dieser Leitsatz macht deutlich, dass die Mitarbeitenden für DACHSER der Schlüsselfaktor für den Unternehmenserfolg sind. Gemeinsam verfolgen wir die Mission, die weltweit intelligenteste Kombination und Integration logistischer Netzkompetenzen zu schaffen und so die Logistikbilanz unserer Kunden zu optimieren. Gestalten Sie mit uns die Logistik von morgen. Ihre Aufgaben * Allgemeine Korrespondenz und administrative Unterstützung des und des HR Teams * Unterstützung bei der Pflege und Verwaltung der Personalakten * Selbständige Erstellung von Dokumenten (z.B. Arbeitsverträge, Bescheinigungen, Änderungsvereinbarungen) * Digitale Verwaltung der HR-Dokumente"
12969246,https://www.stepstone.de/jobs--Personalreferentin-Personalsachbearbeiterin-w-m-d-Stuttgart-nytroo--12969246-inline.html?rltr=61_11_25_seorl_m_0_0_0_0_0_0,Personalreferent*in / Personalsachbearbeiter*in (w/m/d),nytroo,2025-09-19,Stuttgart,,2,['Teilzeit'],[],[],[],[],[],[],[],['Home Work'],Für den Landesverband sucht nytroo zum nächstmöglichen Zeitpunkt in Stuttgart-Vaihingen in Voll- oder Teilzeit* eine*n Personalreferent*in / <strong>Personalsachbearbeiter</strong>*in (w/m/d)
12968054,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Vertragsmanagement-Muenchen-TUM-Klinikum-Rechts-der-Isar--12968054-inline.html?rltr=62_12_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter (m/w/d) - Vertragsmanagement,TUM Klinikum Rechts der Isar,2025-09-19,München,,0,[],[],[],[],[],['Vertragsmanagement'],[],[],['Ofice Work'],Als <strong>Personalsachbearbeiter</strong> (m/w/d) Vertragsmanagement sind Sie Ansprechpartner*in für die Ihnen zugeordneten Beschäftigten.
12912248,https://www.stepstone.de/jobs--HR-Specialist-Personalsachbearbeiter-in-Voll-oder-Teilzeit-m-w-d-Frankfurt-am-Main-kobaltblau-Management-Consultants-GmbH--12912248-inline.html?rltr=63_13_25_seorl_m_0_0_0_0_1_0,HR Specialist / Personalsachbearbeiter in Voll- oder Teilzeit (m/w/d),kobaltblau Management Consultants GmbH,2025-09-19,Frankfurt am Main,,0,['Teilzeit'],[],[],[],[],[],[],['Specialist'],['Ofice Work'],In deiner Rolle als <strong>HR Specialist</strong> / <strong>Personalsachbearbeiter</strong> in Voll- oder Teilzeit (m/w/d) unterstützt du unser Team bei der reibungslosen Durchführung administrativer und organisatorischer HR-Prozesse.
